Participant,Task,AOI,NumberOfFixations,TotalFixationDuration,FixationDurationAverage,NumberOfSaccades,TotalSaccadeLength,SaccadeLengthAverage,TotalSaccadeAbsAngle,SaccadeAbsAngleAverage,TotalSaccadeRelAngle,SaccadeRelAngleAverage,LongestFixationDurationInAOI,ProportionOfTotalFixations,ProportionOfTotalFixationDuration
30,CL5,Answers_AOI,2,1092,546.0,2,720.2967189899998,360.1483594949999,269.22179138,134.61089569,138.79571263,69.397856315,567,0.06896551724137931,0.183160013418316
30,CL5,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL5,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL5,Graph_AOI,8,1078,134.75,8,3816.7480502599997,477.09350628249996,995.68729348,124.460911685,789.1559578099999,98.64449472624999,182,0.27586206896551724,0.18081180811808117
30,CL5,NoAOI_AOI,16,3299,206.1875,16,3579.50315223,223.718947014375,1361.3521162810002,85.08450726756251,1541.708207752,96.3567629845,734,0.5517241379310345,0.5533378061053338
30,DL14,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL14,Title_AOI,1,342,342.0,1,154.042202,154.042202,160.27111599999995,160.27111599999995,32.99952786,32.99952786,342,0.023255813953488372,0.04249502982107356
30,DL14,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL14,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL14,Answers_AOI,1,158,158.0,1,11.40175425,11.40175425,142.12501630000003,142.12501630000003,22.94356647,22.94356647,158,0.023255813953488372,0.01963220675944334
30,DL14,XAxis_AOI,5,586,117.2,5,1604.4319085799998,320.88638171599996,672.81314535,134.56262907,260.921313295,52.184262659,125,0.11627906976744186,0.0728131212723658
30,DL14,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL14,Graph_AOI,13,2136,164.30769230769232,13,4522.728038939999,347.9021568415384,1272.2303749799999,97.86387499846153,1177.657966022,90.58907430938461,309,0.3023255813953488,0.2654075546719682
30,DL14,NoAOI_AOI,23,4826,209.82608695652175,23,7980.200352489999,346.9652327169565,1401.329165134,60.92735500582609,1664.2590746580001,72.35909020252174,774,0.5348837209302325,0.5996520874751491
30,CH7,Question_AOI,1,121,121.0,1,75.60423269,75.60423269,37.47617956,37.47617956,1.282972256,1.282972256,121,0.022727272727272728,0.013232720909886263
30,CH7,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH7,LabelBox_AOI,3,524,174.66666666666666,3,1212.7376112700003,404.24587042333343,185.64823479999998,61.88274493333333,169.32289295099997,56.44096431699999,262,0.06818181818181818,0.05730533683289589
30,CH7,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH7,Answers_AOI,8,2335,291.875,8,1591.2783678219998,198.90979597774998,491.36283399499996,61.420354249374995,1163.4284890820002,145.42856113525002,1132,0.18181818181818182,0.25535870516185477
30,CH7,XAxis_AOI,2,316,158.0,2,375.56527146,187.78263573,323.9884019,161.99420095,242.70888914000005,121.35444457000003,200,0.045454545454545456,0.03455818022747156
30,CH7,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH7,Graph_AOI,16,3692,230.75,16,5838.652909500999,364.91580684381245,1699.5854358939996,106.22408974337498,1199.4464919800002,74.96540574875002,573,0.36363636363636365,0.4037620297462817
30,CH7,NoAOI_AOI,14,2156,154.0,14,2321.2274397650003,165.80195998321432,1490.641848361,106.47441774007143,1195.159011037,85.36850078835714,230,0.3181818181818182,0.2357830271216098
30,DL1,Question_AOI,5,1561,312.2,5,711.23590495,142.24718099,538.411075976,107.6822151952,80.103183077,16.0206366154,986,0.14285714285714285,0.2463699494949495
30,DL1,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL1,LabelBox_AOI,1,275,275.0,1,478.5248165,478.5248165,11.45082345,11.45082345,51.74609014,51.74609014,275,0.02857142857142857,0.043402777777777776
30,DL1,OptionBox_AOI,3,480,160.0,3,1600.9016247700001,533.6338749233333,164.57272907399997,54.85757635799999,205.18347597,68.39449198999999,259,0.08571428571428572,0.07575757575757576
30,DL1,Answers_AOI,6,1101,183.5,6,604.6137224600001,100.76895374333334,221.808071417,36.96801190283333,586.396700946,97.732783491,236,0.17142857142857143,0.1737689393939394
30,DL1,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL1,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL1,Graph_AOI,5,780,156.0,5,1822.9529017,364.59058034,627.51232724,125.502465448,383.75983584600004,76.75196716920001,196,0.14285714285714285,0.12310606060606061
30,DL1,NoAOI_AOI,15,2139,142.6,15,2735.208197590001,182.34721317266673,1460.9656068990002,97.39770712660001,1164.199088923,77.61327259486667,233,0.42857142857142855,0.33759469696969696
30,DL12,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL12,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL12,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL12,OptionBox_AOI,4,727,181.75,4,411.75419813,102.9385495325,416.5104741,104.127618525,472.23606523,118.0590163075,208,0.10526315789473684,0.08703459834789896
30,DL12,Answers_AOI,1,219,219.0,1,582.6396828,582.6396828,142.4613869,142.4613869,37.20626822,37.20626822,219,0.02631578947368421,0.02621812522447025
30,DL12,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL12,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL12,Graph_AOI,17,3934,231.41176470588235,17,3282.3456362200004,193.07915507176472,2039.213121079,119.95371300464706,1932.5486259840002,113.6793309402353,951,0.4473684210526316,0.47096851430623726
30,DL12,NoAOI_AOI,16,3473,217.0625,16,4303.283105469999,268.95519409187494,713.2420320830001,44.57762700518751,1574.5759369300001,98.41099605812501,951,0.42105263157894735,0.41577876212139353
30,CH10,Question_AOI,1,200,200.0,1,561.0008912999998,561.0008912999998,108.822513,108.822513,20.82830956,20.82830956,200,0.013157894736842105,0.013203063110641669
30,CH10,Title_AOI,1,113,113.0,1,159.4521872,159.4521872,11.94417719,11.94417719,179.8773112,179.8773112,113,0.013157894736842105,0.007459730657512543
30,CH10,LabelBox_AOI,3,1010,336.6666666666667,3,79.34976112,26.44992037333333,334.66807178999994,111.55602392999998,323.50958579,107.83652859666667,470,0.039473684210526314,0.06667546870874043
30,CH10,OptionBox_AOI,2,485,242.5,2,1599.1122737,799.55613685,80.585790362,40.292895181,174.24306231999998,87.12153115999999,250,0.02631578947368421,0.03201742804330605
30,CH10,Answers_AOI,4,935,233.75,4,458.51212703699997,114.62803175924999,307.52179198,76.880447995,236.43636387199996,59.10909096799999,350,0.05263157894736842,0.0617243200422498
30,CH10,XAxis_AOI,4,1003,250.75,4,809.1565171700001,202.28912929250004,239.99558852,59.99889713,460.63537665,115.1588441625,368,0.05263157894736842,0.06621336149986796
30,CH10,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH10,Graph_AOI,32,6031,188.46875,32,4154.152428578001,129.81726339306252,4305.371007528,134.54284398525,2701.7071901450004,84.42834969203126,383,0.42105263157894735,0.3981383681013995
30,CH10,NoAOI_AOI,29,5371,185.20689655172413,29,6540.431025984001,225.5321043442759,1713.3621545249996,59.08145360431033,2531.2653613060006,87.28501245882761,359,0.3815789473684211,0.35456825983628204
30,CH3,Question_AOI,2,211,105.5,2,837.34379829,418.671899145,253.37033765000007,126.68516882500003,19.838771337,9.9193856685,108,0.0273972602739726,0.016228272573450237
30,CH3,Title_AOI,2,283,141.5,2,1349.265962,674.632981,184.08447259,92.042236295,105.112142674,52.556071337,142,0.0273972602739726,0.021765882171973543
30,CH3,LabelBox_AOI,8,1183,147.875,8,2658.6416067200003,332.33020084000003,313.146292135,39.143286516875,614.358795369,76.794849421125,190,0.1095890410958904,0.09098600215351485
30,CH3,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH3,Answers_AOI,9,1642,182.44444444444446,9,1584.035088607,176.00389873411112,802.955279147,89.21725323855556,865.4687095499999,96.16318994999999,299,0.1232876712328767,0.1262882633441009
30,CH3,XAxis_AOI,7,1203,171.85714285714286,7,2456.1074942,350.87249917142856,789.520272059,112.78861029414286,509.03412155,72.71916022142857,340,0.0958904109589041,0.09252422704199353
30,CH3,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH3,Graph_AOI,16,3176,198.5,16,3338.2726396399994,208.64203997749996,1637.56266595,102.347666621875,1462.4207603899997,91.40129752437498,468,0.2191780821917808,0.24427011229041687
30,CH3,NoAOI_AOI,29,5304,182.89655172413794,29,8707.50522391,300.25880082448276,2391.152888306,82.45354787262069,2655.89660773,91.58264164586207,778,0.3972602739726027,0.4079372404245501
30,DL15,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL15,Title_AOI,1,150,150.0,1,506.7790446,506.7790446,67.7367071,67.7367071,73.33604643,73.33604643,150,0.041666666666666664,0.03337041156840934
30,DL15,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL15,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL15,Answers_AOI,3,878,292.6666666666667,3,224.078348368,74.69278278933334,490.075254,163.358418,359.225497,119.74183233333333,376,0.125,0.1953281423804227
30,DL15,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL15,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL15,Graph_AOI,7,1322,188.85714285714286,7,919.41961866,131.3456598085714,842.5227832,120.36039760000001,689.03176048,98.43310864,599,0.2916666666666667,0.29410456062291435
30,DL15,NoAOI_AOI,13,2145,165.0,13,3250.11074545,250.00851888076926,1044.754762713,80.36575097792307,763.7664410860001,58.75126469892309,375,0.5416666666666666,0.4771968854282536
30,DL7,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL7,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL7,LabelBox_AOI,4,1182,295.5,4,1576.12202357,394.0305058925,133.962536784,33.490634196,286.9275267,71.731881675,749,0.16666666666666666,0.2810271041369472
30,DL7,OptionBox_AOI,2,288,144.0,2,478.0977361,239.04886805,184.75987146,92.37993573,215.91220484000002,107.95610242000001,179,0.08333333333333333,0.06847360912981455
30,DL7,Answers_AOI,1,328,328.0,1,402.9106601,402.9106601,7.989326766,7.989326766,81.39790751,81.39790751,328,0.041666666666666664,0.07798383262006657
30,DL7,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL7,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL7,Graph_AOI,6,861,143.5,6,3153.7504827000002,525.62508045,666.9401616790001,111.15669361316668,434.3836717549999,72.39727862583332,192,0.25,0.20470756062767476
30,DL7,NoAOI_AOI,11,1547,140.63636363636363,11,3257.67981579,296.1527105263636,605.468642738,55.042603885272726,952.703514022,86.60941036563636,215,0.4583333333333333,0.3678078934854969
30,DL4,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL4,Title_AOI,1,134,134.0,1,148.62705,148.62705,108.4349488,108.4349488,144.61456930000003,144.61456930000003,134,0.05555555555555555,0.043239754759599874
30,DL4,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL4,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL4,Answers_AOI,5,1061,212.2,5,1140.5695395999999,228.11390791999997,446.3285605039999,89.26571210079997,200.694252919,40.1388505838,411,0.2777777777777778,0.3423685059696676
30,DL4,XAxis_AOI,2,293,146.5,2,1081.056602,540.528301,326.69969369999995,163.34984684999998,325.19225789999996,162.59612894999998,182,0.1111111111111111,0.09454662794449822
30,DL4,YAxis_AOI,1,172,172.0,1,219.0365266,219.0365266,91.04638191,91.04638191,118.5328218,118.5328218,172,0.05555555555555555,0.055501774766053565
30,DL4,Graph_AOI,4,669,167.25,4,1946.4594762000004,486.6148690500001,326.25100085400004,81.56275021350001,345.042147987,86.26053699675,232,0.2222222222222222,0.2158760890609874
30,DL4,NoAOI_AOI,5,770,154.0,5,1534.88477388,306.976954776,356.444408811,71.2888817622,442.406054806,88.48121096119999,267,0.2777777777777778,0.2484672474991933
30,DL6,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL6,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL6,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL6,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL6,Answers_AOI,3,952,317.3333333333333,3,136.668569576,45.55618985866667,47.780867992,15.926955997333332,405.49242391999996,135.16414130666666,383,0.12,0.1891891891891892
30,DL6,XAxis_AOI,3,419,139.66666666666666,3,1107.7069574999998,369.23565249999996,280.798701209,93.59956706966666,149.53889680399996,49.846298934666656,176,0.12,0.08326709062003179
30,DL6,YAxis_AOI,3,787,262.3333333333333,3,997.91851496,332.6395049866667,277.39306933,92.46435644333333,432.7928882,144.26429606666667,522,0.12,0.15639904610492847
30,DL6,Graph_AOI,1,100,100.0,1,271.97426349999995,271.97426349999995,17.76874885,17.76874885,141.01458480000005,141.01458480000005,100,0.04,0.01987281399046105
30,DL6,NoAOI_AOI,15,2774,184.93333333333334,15,4240.684978139999,282.7123318759999,1414.114958971,94.27433059806667,1260.0374851460003,84.00249900973336,383,0.6,0.5512718600953895
30,DH8,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH8,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH8,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH8,OptionBox_AOI,2,259,129.5,2,753.2712782,376.6356391,130.865821986,65.432910993,189.36413206999998,94.68206603499999,159,0.07692307692307693,0.06428394142467113
30,DH8,Answers_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH8,XAxis_AOI,3,552,184.0,3,909.5449723000002,303.1816574333334,190.54657242000002,63.515524140000004,126.9031773,42.301059099999996,224,0.11538461538461539,0.1370067014147431
30,DH8,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH8,Graph_AOI,16,2162,135.125,16,4475.8827704899995,279.74267315562497,1615.6433040590002,100.97770650368751,1096.3475689360002,68.52172305850002,188,0.6153846153846154,0.5366095805410772
30,DH8,NoAOI_AOI,5,1056,211.2,5,2041.08527089,408.217054178,284.149426755,56.829885350999994,525.796075377,105.1592150754,408,0.19230769230769232,0.26209977661950856
30,CL4,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL4,Title_AOI,1,141,141.0,1,718.0062674,718.0062674,43.36342296,43.36342296,136.9859372,136.9859372,141,0.02702702702702703,0.018486954241510423
30,CL4,LabelBox_AOI,1,117,117.0,1,46.32493929,46.32493929,57.33908728,57.33908728,9.061411326,9.061411326,117,0.02702702702702703,0.015340238625934182
30,CL4,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL4,Answers_AOI,4,1603,400.75,4,207.4675082,51.86687705,40.146489724000006,10.036622431000001,208.90972014,52.227430035,808,0.10810810810810811,0.2101743804903632
30,CL4,XAxis_AOI,2,274,137.0,2,1211.4367490000002,605.7183745000001,266.94128087999997,133.47064043999998,267.88146770000003,133.94073385000002,149,0.05405405405405406,0.035925003277828764
30,CL4,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL4,Graph_AOI,10,1496,149.6,10,4212.5924904700005,421.259249047,1034.859448436,103.48594484360001,911.860947504,91.1860947504,250,0.2702702702702703,0.1961452733709191
30,CL4,NoAOI_AOI,19,3996,210.31578947368422,19,5238.895920714,275.73136424810525,1425.5552970409994,75.0292261600526,1616.6115891030004,85.08482047910529,704,0.5135135135135135,0.5239281499934444
30,DL8,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL8,Title_AOI,2,316,158.0,2,340.96494492,170.48247246,63.98558618,31.99279309,295.9124262,147.9562131,166,0.05714285714285714,0.04834761321909425
30,DL8,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL8,OptionBox_AOI,1,160,160.0,1,288.340077,288.340077,50.3470816,50.3470816,143.3337186,143.3337186,160,0.02857142857142857,0.02447980416156671
30,DL8,Answers_AOI,3,1154,384.6666666666667,3,252.35332538,84.11777512666667,105.735011977,35.24500399233333,264.50946394,88.16982131333333,795,0.08571428571428572,0.17656058751529988
30,DL8,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL8,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL8,Graph_AOI,18,3208,178.22222222222223,18,6853.820211450001,380.76778952500007,1706.2089016249993,94.78938342361107,1507.3617999849998,83.74232222138887,348,0.5142857142857142,0.4908200734394125
30,DL8,NoAOI_AOI,11,1698,154.36363636363637,11,3877.9376094500003,352.53978267727274,961.759615915,87.4326923559091,770.85693252,70.07790295636363,242,0.3142857142857143,0.25979192166462667
30,CL1,Question_AOI,1,138,138.0,1,640.1757571,640.1757571,156.03751100000005,156.03751100000005,15.84308212,15.84308212,138,0.07692307692307693,0.062106210621062106
30,CL1,Title_AOI,1,108,108.0,1,91.30169768,91.30169768,28.81079374,28.81079374,129.99514979999998,129.99514979999998,108,0.07692307692307693,0.048604860486048604
30,CL1,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL1,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL1,Answers_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL1,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL1,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL1,Graph_AOI,2,289,144.5,2,660.8278846400001,330.41394232000005,210.72400636999998,105.36200318499999,331.232964,165.616482,169,0.15384615384615385,0.13006300630063006
30,CL1,NoAOI_AOI,9,1687,187.44444444444446,9,1744.2553481900002,193.8061497988889,429.715792738,47.74619919311111,892.416114688,99.15734607644444,315,0.6923076923076923,0.7592259225922592
30,CL14,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,Answers_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL14,Graph_AOI,6,1057,176.16666666666666,6,1898.651656255,316.44194270916665,649.84951142,108.30825190333333,505.5332099700001,84.25553499500002,324,0.3,0.28134149587436785
30,CL14,NoAOI_AOI,14,2700,192.85714285714286,14,3151.3968624259996,225.0997758875714,1147.5831806700003,81.97022719071431,697.531226994,49.823659071,491,0.7,0.7186585041256321
30,CL7,Question_AOI,1,192,192.0,1,215.7614423,215.7614423,136.69020469999998,136.69020469999998,75.46209047,75.46209047,192,0.015151515151515152,0.01540065773642416
30,CL7,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL7,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL7,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL7,Answers_AOI,16,3737,233.5625,16,2715.65935037,169.728709398125,1290.2671449569998,80.64169655981249,1876.5398862190002,117.28374288868751,474,0.24242424242424243,0.299751343546964
30,CL7,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL7,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL7,Graph_AOI,21,3686,175.52380952380952,21,5638.9271965200005,268.5203426914286,2378.8631686149997,113.27919850547617,2193.8105420899997,104.46716867095236,372,0.3181818181818182,0.2956605438357263
30,CL7,NoAOI_AOI,28,4852,173.28571428571428,28,7820.3182255699985,279.2970794846428,2353.0944598029996,84.03908785010712,2327.6380541299995,83.12993050464284,323,0.42424242424242425,0.3891874548808855
30,CL13,Question_AOI,1,184,184.0,1,104.3886967,104.3886967,4.945966547,4.945966547,179.2331457,179.2331457,184,0.01639344262295082,0.016487455197132617
30,CL13,Title_AOI,1,118,118.0,1,106.48004509999998,106.48004509999998,14.68878677,14.68878677,175.9961256,175.9961256,118,0.01639344262295082,0.01057347670250896
30,CL13,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL13,OptionBox_AOI,3,667,222.33333333333334,3,755.7514590499999,251.91715301666662,170.93288131,56.97762710333333,379.85096393000003,126.61698797666668,267,0.04918032786885246,0.059767025089605734
30,CL13,Answers_AOI,4,1555,388.75,4,258.84653666,64.711634165,259.33994994,64.834987485,175.041291605,43.76032290125,876,0.06557377049180328,0.139336917562724
30,CL13,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL13,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL13,Graph_AOI,25,4421,176.84,25,6299.947232317,251.99788929268001,2144.6692765700004,85.78677106280001,2033.8834745449997,81.35533898179999,333,0.4098360655737705,0.39614695340501793
30,CL13,NoAOI_AOI,27,4215,156.11111111111111,27,6961.97100047,257.8507777951852,2203.7309388880003,81.61966440325926,2686.801357407,99.51116138544445,351,0.4426229508196721,0.37768817204301075
30,DH9,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH9,Title_AOI,2,325,162.5,2,321.4980733,160.74903665,186.97653718000004,93.48826859000002,174.160105018,87.080052509,166,0.04,0.03084369365094429
30,DH9,LabelBox_AOI,4,1040,260.0,4,2392.693657,598.17341425,11.076877786,2.7692194465,186.18504076800002,46.546260192000005,546,0.08,0.09869981968302173
30,DH9,OptionBox_AOI,2,273,136.5,2,238.58155444,119.29077722,160.73986038,80.36993019,125.85047002,62.92523501,158,0.04,0.025908702666793206
30,DH9,Answers_AOI,3,1058,352.6666666666667,3,43.599094547,14.533031515666666,302.14190978,100.71396992666666,102.48707735999999,34.16235912,507,0.06,0.10040808579292018
30,DH9,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH9,YAxis_AOI,4,898,224.5,4,1004.3269007199999,251.08172517999998,514.77121848,128.69280462,122.44352280100001,30.610880700250004,440,0.08,0.08522349814937838
30,DH9,Graph_AOI,22,4475,203.4090909090909,22,4653.493756747001,211.52244348850002,1677.5357159839998,76.25162345381817,2205.469990805,100.24863594568183,1035,0.44,0.4246939356553099
30,DH9,NoAOI_AOI,13,2468,189.84615384615384,13,3889.520193059999,299.1938610046153,1313.677202946,101.0520925343077,1275.767470263,98.135959251,612,0.26,0.23422226440163235
30,DL3,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL3,Title_AOI,4,600,150.0,4,1853.2231108,463.3057777,425.11180823899997,106.27795205974999,320.050102707,80.01252567675,250,0.0851063829787234,0.060350030175015085
30,DL3,LabelBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL3,OptionBox_AOI,2,333,166.5,2,342.29474041000003,171.14737020500002,93.62440532,46.81220266,279.1826879,139.59134395,175,0.0425531914893617,0.03349426674713337
30,DL3,Answers_AOI,5,1893,378.6,5,819.5035061999997,163.90070123999993,295.62142842,59.12428568399999,326.4158113,65.28316226,749,0.10638297872340426,0.19040434520217261
30,DL3,XAxis_AOI,2,366,183.0,2,752.11758587,376.058792935,274.483481,137.2417405,191.67366007,95.836830035,199,0.0425531914893617,0.036813518406759206
30,DL3,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DL3,Graph_AOI,16,3118,194.875,16,3710.7870450600003,231.92419031625002,1529.3666832630001,95.58541770393751,1266.2324609840002,79.13952881150001,370,0.3404255319148936,0.3136189901428284
30,DL3,NoAOI_AOI,18,3632,201.77777777777777,18,3465.975962630001,192.55422014611116,985.7065070089999,54.761472611611104,1786.3530989000003,99.2418388277778,642,0.3829787234042553,0.3653188493260913
30,DH7,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH7,Title_AOI,5,952,190.4,5,2053.8591839,410.77183678,240.98070732099998,48.1961414642,633.3500694,126.67001388000001,292,0.0625,0.06209640597482226
30,DH7,LabelBox_AOI,1,108,108.0,1,307.36623110000005,307.36623110000005,2.797243523,2.797243523,50.33080241,50.33080241,108,0.0125,0.007044550257647903
30,DH7,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH7,Answers_AOI,9,2795,310.55555555555554,9,1341.79104943,149.0878943811111,675.064097265,75.00712191833333,626.984790785,69.66497675388888,928,0.1125,0.1823103515752397
30,DH7,XAxis_AOI,9,1577,175.22222222222223,9,1891.8157274610003,210.2017474956667,594.131460565,66.01460672944444,719.18346215,79.90927357222222,316,0.1125,0.10286347922509947
30,DH7,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,DH7,Graph_AOI,22,3732,169.63636363636363,22,6516.055506329999,296.18434119681814,2015.3104671720002,91.60502123509092,1738.13425819,79.006102645,343,0.275,0.2434283477920553
30,DH7,NoAOI_AOI,34,6167,181.38235294117646,34,7549.9907581900015,222.05855171147064,2250.842052429,66.20123683614706,2769.6701202320005,81.46088588917648,848,0.425,0.40225686517513537
30,CL6,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,LabelBox_AOI,2,313,156.5,2,194.09653457000002,97.04826728500001,113.11229694,56.55614847,140.82268865999998,70.41134432999999,192,0.06896551724137931,0.05909005097224844
30,CL6,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,Answers_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,XAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,YAxis_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CL6,Graph_AOI,9,1558,173.11111111111111,9,2213.55363071,245.95040341222224,1028.3825705699999,114.26473006333332,825.5781330930001,91.73090367700001,301,0.3103448275862069,0.2941287521238437
30,CL6,NoAOI_AOI,18,3426,190.33333333333334,18,3258.1128063800006,181.00626702111114,1453.669220381,80.75940113227779,1163.7998531950002,64.65554739972224,325,0.6206896551724138,0.6467811969039079
30,CH9,Question_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH9,Title_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
30,CH9,LabelBox_AOI,20,5371,268.55,20,4022.9275131740005,201.14637565870004,1150.92986386,57.546493193,1510.912524856,75.5456262428,788,0.3225806451612903,0.4394534446080838
30,CH9,OptionBox_AOI,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
