ParticipantID,Task,TotalNumFixations,TotalNumFixationsInAOI,TotalProportionsOfFixationsInAOI,FixationDuration_Sum,FixationDuration_Average,FixationDuration_StandardDeviation,Saccade_length_Sum,Saccade_length_Average,Saccade_length_StandardDeviation,Saccade_absolute_angle_Sum,Saccade_absolute_angle_Average,Saccade_absolute_angle_StandardDeviation,Saccade_relative_angle_Sum,Saccade_relative_angle_Average,Saccade_relative_angle_StandardDeviation,Question_AOI_NumberOfFixations,Question_AOI_FixationDurationSum,Question_AOI_FixationDurationMean,Question_AOI_LongestFixationInAOI,Question_AOI_ProportionOfTotalFixations,Question_AOI_ProportionOFTotalFixationDuration,Title_AOI_NumberOfFixations,Title_AOI_FixationDurationSum,Title_AOI_FixationDurationMean,Title_AOI_LongestFixationInAOI,Title_AOI_ProportionOfTotalFixations,Title_AOI_ProportionOFTotalFixationDuration,LabelBox_AOI_NumberOfFixations,LabelBox_AOI_FixationDurationSum,LabelBox_AOI_FixationDurationMean,LabelBox_AOI_LongestFixationInAOI,LabelBox_AOI_ProportionOfTotalFixations,LabelBox_AOI_ProportionOFTotalFixationDuration,OptionBox_AOI_NumberOfFixations,OptionBox_AOI_FixationDurationSum,OptionBox_AOI_FixationDurationMean,OptionBox_AOI_LongestFixationInAOI,OptionBox_AOI_ProportionOfTotalFixations,OptionBox_AOI_ProportionOFTotalFixationDuration,Answers_AOI_NumberOfFixations,Answers_AOI_FixationDurationSum,Answers_AOI_FixationDurationMean,Answers_AOI_LongestFixationInAOI,Answers_AOI_ProportionOfTotalFixations,Answers_AOI_ProportionOFTotalFixationDuration,XAxis_AOI_NumberOfFixations,XAxis_AOI_FixationDurationSum,XAxis_AOI_FixationDurationMean,XAxis_AOI_LongestFixationInAOI,XAxis_AOI_ProportionOfTotalFixations,XAxis_AOI_ProportionOFTotalFixationDuration,YAxis_AOI_NumberOfFixations,YAxis_AOI_FixationDurationSum,YAxis_AOI_FixationDurationMean,YAxis_AOI_LongestFixationInAOI,YAxis_AOI_ProportionOfTotalFixations,YAxis_AOI_ProportionOFTotalFixationDuration,Graph_AOI_NumberOfFixations,Graph_AOI_FixationDurationSum,Graph_AOI_FixationDurationMean,Graph_AOI_LongestFixationInAOI,Graph_AOI_ProportionOfTotalFixations,Graph_AOI_ProportionOFTotalFixationDuration
31,DL13,30,16,0.5333333333333333,3626,226.625,193.4957606124744,4764.7639082999995,297.79774426874997,271.6889370284143,1349.9615863180002,84.37259914487501,54.60861579901004,1239.0673329539998,77.44170830962499,54.442777114261226,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1091,363.6666666666667,850,0.1875,0.30088251516822945,4,792,198.0,260,0.25,0.21842250413678985,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,1743,193.66666666666666,538,0.5625,0.4806949806949807
31,CH5a,1,1,1.0,166,166.0,0.0,36.40054945,36.40054945,0.0,142.8152935,142.8152935,0.0,153.12014,153.12014,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,166,166.0,166,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
31,DH3a,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,CH3,120,84,0.7,20675,246.13095238095238,139.60563330852347,16685.332195927003,198.63490709436908,230.33326242704396,8383.847989209002,99.80771415725002,50.378204116512826,7109.889932761002,84.64154681858335,54.761553597482994,2,338,169.0,190,0.023809523809523808,0.016348246674727934,0,0,0,0,0.0,0.0,11,2250,204.54545454545453,434,0.13095238095238096,0.10882708585247884,14,3773,269.5,487,0.16666666666666666,0.18249093107617895,4,2001,500.25,742,0.047619047619047616,0.09678355501813785,4,800,200.0,250,0.047619047619047616,0.03869407496977025,0,0,0,0,0.0,0.0,49,11513,234.9591836734694,870,0.5833333333333334,0.5568561064087062
31,DL11,39,20,0.5128205128205128,3792,189.6,46.97382249721647,5736.048915670001,286.80244578350005,236.02914459551778,1848.5527398340002,92.42763699170001,63.52665964230733,1695.0883344529998,84.75441672264999,65.73327759695248,0,0,0,0,0.0,0.0,1,151,151.0,151,0.05,0.03982067510548523,0,0,0,0,0.0,0.0,6,1312,218.66666666666666,321,0.3,0.3459915611814346,2,340,170.0,200,0.1,0.08966244725738397,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,1989,180.8181818181818,217,0.55,0.5245253164556962
31,DL15,46,29,0.6304347826086957,6507,224.3793103448276,150.4048361734155,5515.237463091999,190.1806021755862,195.72128477368497,2374.189201234,81.868593146,63.44243792930257,2756.6700718930006,95.05758868596554,50.390398040067744,0,0,0,0,0.0,0.0,2,440,220.0,307,0.06896551724137931,0.06761948670662364,0,0,0,0,0.0,0.0,3,1208,402.6666666666667,907,0.10344827586206896,0.18564622714000306,9,1952,216.88888888888889,392,0.3103448275862069,0.29998463193483943,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,2907,193.8,345,0.5172413793103449,0.4467496542185339
31,CH3a,1,1,1.0,151,151.0,0.0,354.6956442,354.6956442,0.0,67.62865129999999,67.62865129999999,0.0,21.054436300000006,21.054436300000006,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,151,151.0,151,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0
32,DL5,32,13,0.40625,2189,168.3846153846154,69.8619941373854,5662.035242930001,435.541172533077,373.42958668648936,1253.87205234,96.45169633384616,73.41402144678374,817.1513764460001,62.85779818815385,56.620158069548616,5,1016,203.2,358,0.38461538461538464,0.4641388761991777,0,0,0,0,0.0,0.0,1,186,186.0,186,0.07692307692307693,0.08497030607583371,2,259,129.5,150,0.15384615384615385,0.11831886706258565,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,728,145.6,226,0.38461538461538464,0.3325719506624029
32,DL4,29,20,0.6896551724137931,3274,163.7,52.38807116128633,7162.197306877998,358.1098653438999,325.5134780398705,2198.058134631,109.90290673155,56.525706910772215,1524.987469091,76.24937345455001,42.00631561723994,2,258,129.0,158,0.1,0.07880268784361637,1,201,201.0,201,0.05,0.06139279169211973,1,168,168.0,168,0.05,0.05131337813072694,1,200,200.0,200,0.05,0.06108735491753207,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,2447,163.13333333333333,346,0.75,0.7474037874160049
32,CL11,38,18,0.47368421052631576,4065,225.83333333333334,191.56642306115245,9473.248036299998,526.2915575722221,233.4961974206609,1538.603046501,85.47794702783334,53.667372577395845,1492.31566531,82.90642585055555,56.13133274434124,1,730,730.0,730,0.05555555555555555,0.1795817958179582,2,247,123.5,125,0.1111111111111111,0.060762607626076263,2,290,145.0,150,0.1111111111111111,0.07134071340713408,2,493,246.5,301,0.1111111111111111,0.12127921279212792,1,157,157.0,157,0.05555555555555555,0.038622386223862236,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,2148,214.8,770,0.5555555555555556,0.5284132841328413
