Current_task,FixationX,FixationY,SaccadeLength,SaccadeAbsoluteAngleDegrees,SaccadeRelativeAngleDegrees,
pretask,962.0,426.0,0.0,0.0,0.0
pretask,992.0,437.0,31.953090617340916,20.136303428248134,108.83616627623059
pretask,1064.0,348.0,114.47707194019246,-51.02753029552127,27.862405418047942
pretask,999.0,679.0,337.3218048095913,101.11006428643081,125.88202928653565
pretask,1332.0,1036.0,488.19873002702496,46.99209357296644,48.962345791122026
pretask,489.0,1065.0,843.4986662704334,178.02974778184443,128.84014986399959
pretask,486.0,1069.0,5.0,126.86989764584402,0.70768336620327
pretask,960.0,453.0,777.2592874967786,-52.42241898795271,23.003364814008552
pretask,947.0,503.0,51.66236541235796,104.57421619803874,129.58813084768298
pretask,960.0,521.0,22.20360331117452,54.16234704572172,80.72739822279969
pretask,954.0,524.0,6.708203932499369,153.43494882292202,90.73452103425481
pretask,938.0,493.0,34.88552708502482,-117.29957221133282,31.113647045623168
pretask,915.0,838.0,345.7658167025769,93.81407483429037,3.629641574826669
pretask,967.0,440.0,401.3826104853074,-82.55628359088298,92.24928750138221
pretask,989.0,442.0,22.090722034374522,5.194428907734806,74.63838368815134
pretask,986.0,450.0,8.54400374531753,110.55604521958347,41.19421928544226
pretask,1053.0,414.0,76.05918747922567,-28.24973549497428,171.3623582139298
pretask,1140.0,383.0,92.35799911215054,-19.612093708904073,15.739860974997768
pretask,1023.0,466.0,143.45033983926285,144.64804531609818,139.72093536844918
pretask,965.0,461.0,58.215118311311535,-175.072890052351,18.96335341557549
pretask,973.0,459.0,8.246211251235321,-14.036243467926477,44.93360862819298
pretask,846.0,383.0,148.00337833982033,-149.1026348397335,37.51082564258126
pretask,984.0,367.0,138.92443989449805,-6.613460482314756,177.55697604252737
pretask,1176.0,353.0,192.50974001333023,-4.170436524842112,22.39461465223588
pretask,1144.0,369.0,35.77708763999664,153.43494882292202,156.16125981682828
pretask,1039.0,374.0,105.11898020814318,177.27368900609372,125.38722371558008
pretask,964.0,491.0,138.97481786280562,122.66091272167381,137.19829413221342
pretask,986.0,614.0,124.95199078045935,79.85920685388722,156.05972145786785
pretask,972.0,671.0,58.69412236331676,103.79948539601936,160.10941787003958
pretask,966.0,680.0,10.816653826391969,123.69006752597979,167.88123966527482
pretask,932.0,766.0,92.47702417357513,111.5713071912546,151.30367645984362
pretask,933.0,774.0,8.06225774829855,82.87498365109819,112.19914248679646
pretask,771.0,865.0,185.80904176062046,150.67584116430174,38.87443167794992
pretask,915.0,505.0,387.7318661136843,-68.19859051364818,10.317273513765176
pretask,630.0,959.0,536.0419759683004,122.11868300011699,1.8701454338785082
pretask,893.0,508.0,522.0823689802213,-59.751462433761525,126.4904519136535
pretask,957.0,501.0,64.38167441127949,-6.241914347415048,23.036546274696274
pretask,545.0,732.0,472.3399199728941,150.7215393778887,59.05350552748725
pretask,954.0,966.0,471.2080220030215,29.775044905375935,63.98140764242813
pretask,993.0,372.0,595.2789262186257,-86.24354745219594,9.20805611261517
pretask,929.0,650.0,285.27180021866866,102.96450866041926,136.7033162432808
pretask,984.0,744.0,108.90821823902914,59.66782490370006,14.759631499489679
pretask,933.0,561.0,189.97368238785077,-105.57254359681026,0.931817784944753
pretask,957.0,642.0,84.48076704197234,73.49563861824498,9.198601848444197
pretask,927.0,408.0,235.91523901605,-97.30575953331083,54.62175353083622
pretask,972.0,432.0,51.0,28.072486935852954,105.26822087056621
pretask,947.0,542.0,112.80514172678478,102.80426606528675,59.713418498283126
pretask,916.0,513.0,42.44997055358225,-136.90915243299636,39.41329479326652
pretask,931.0,627.0,114.9826073804208,82.50414236027014,158.2044954687456
pretask,954.0,668.0,47.01063709417264,60.70863782901574,150.70863782901574
pretask,954.0,685.0,17.0,90.0,45.0
pretask,963.0,676.0,12.727922061357855,-45.0,99.46232220802563
pretask,977.0,686.0,17.204650534085253,35.53767779197438,11.52783212732881
pretask,536.0,212.0,647.4233545370448,-132.9344900806968,129.24310409424552
pretask,474.0,216.0,62.12889826803627,176.30861401354872,94.30368398424804
